summonerName,count,win,winRate,totalDamageDealt,damageDealtToObjectives,totalDamageDealtToChampions,damageDealtToTurrets,inhibitorKills,firstTowerKill,turretKills,goldEarned,goldSpent,champLevel,totalMinionsKilled,firstBloodKill,firstInhibitorKill,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,neutralMinionsKilled,visionScore,wardsPlaced,wardsKilled,kda
bu hao wan,31,15.0,0.4838709677419355,159989.96774193548,9634.709677419354,20328.483870967742,4667.612903225807,0.1935483870967742,0.16129032258064516,1.8709677419354838,13076.354838709678,12253.870967741936,13.903225806451612,207.61290322580646,0.25806451612903225,0.16129032258064516,10.903225806451612,2.064516129032258,15.419354838709678,22.64516129032258,9.741935483870968,5.032258064516129,5.349129544290835
bulago,23,14.0,0.6086956521739131,121728.34782608696,11072.782608695652,17449.652173913044,4067.1304347826085,0.2608695652173913,0.13043478260869565,1.5217391304347827,10764.217391304348,10021.0,12.869565217391305,164.1304347826087,0.2608695652173913,0.13043478260869565,7.956521739130435,2.217391304347826,12.91304347826087,26.782608695652176,10.869565217391305,5.869565217391305,2.7931473116255727
cautious mid,28,12.0,0.42857142857142855,105824.25,4839.5,13532.5,2123.0714285714284,0.25,0.07142857142857142,0.8928571428571429,10206.5,9246.25,13.714285714285714,169.21428571428572,0.07142857142857142,0.07142857142857142,3.4285714285714284,1.0714285714285714,5.642857142857143,24.857142857142858,10.785714285714286,4.535714285714286,4.687400793650792
cexk1lng,33,19.0,0.5757575757575758,150650.81818181818,11614.272727272728,20422.78787878788,4571.393939393939,0.24242424242424243,0.09090909090909091,1.7878787878787878,12938.39393939394,11751.818181818182,14.454545454545455,195.9090909090909,0.18181818181818182,0.06060606060606061,8.606060606060606,1.6363636363636365,13.969696969696969,29.060606060606062,10.787878787878787,6.303030303030303,5.357439109711837
chidaodebianjing,31,12.0,0.3870967741935484,25987.16129032258,1605.516129032258,8654.0,591.8709677419355,0.06451612903225806,0.0,0.12903225806451613,7198.387096774193,6561.290322580645,11.709677419354838,29.774193548387096,0.0967741935483871,0.03225806451612903,0.3225806451612903,0.25806451612903225,0.7096774193548387,58.096774193548384,31.258064516129032,7.741935483870968,2.629521737458919
china talon no1,14,8.0,0.5714285714285714,131203.0,5780.642857142857,18029.14285714286,2944.785714285714,0.14285714285714285,0.0,1.2857142857142858,12359.07142857143,11677.857142857143,14.714285714285714,169.71428571428572,0.2857142857142857,0.0,8.928571428571429,3.0714285714285716,15.142857142857142,19.071428571428573,4.357142857142857,6.785714285714286,4.027290764790765
chiniuwa,25,16.0,0.64,119631.0,7245.16,17058.48,3887.12,0.12,0.12,1.24,11002.08,10206.0,14.28,164.56,0.08,0.12,6.04,2.92,11.44,18.32,6.76,2.6,3.8957113997114
chixiaoyubaby,18,9.0,0.5,91605.22222222222,3688.6666666666665,14281.5,1299.9444444444443,0.0,0.0,0.6111111111111112,9641.777777777777,8784.277777777777,13.222222222222221,143.0,0.05555555555555555,0.0,5.166666666666667,0.4444444444444444,6.833333333333333,19.88888888888889,10.777777777777779,2.2777777777777777,5.063492063492063
clear77,20,12.0,0.6,115840.05,6917.8,15772.85,2380.25,0.1,0.0,0.95,10809.85,10260.55,14.55,167.05,0.2,0.0,3.9,2.5,11.05,20.3,6.9,3.8,3.7089285714285714
clearlove9fans,26,14.0,0.5384615384615384,136649.1923076923,19493.576923076922,15194.461538461539,1747.0384615384614,0.15384615384615385,0.23076923076923078,1.1538461538461537,10176.23076923077,9132.615384615385,13.115384615384615,47.5,0.15384615384615385,0.038461538461538464,60.38461538461539,12.461538461538462,97.15384615384616,25.384615384615383,7.269230769230769,4.230769230769231,5.356135531135531
concesslon,14,9.0,0.6428571428571429,25429.5,1713.9285714285713,7493.714285714285,449.5,0.14285714285714285,0.0,0.2857142857142857,7971.214285714285,6985.357142857143,12.857142857142858,33.785714285714285,0.0,0.0,0.9285714285714286,0.07142857142857142,1.0,72.28571428571429,47.357142857142854,7.357142857142857,5.85
crowncrowncrown1,14,8.0,0.5714285714285714,146802.14285714287,12348.07142857143,21236.928571428572,2463.0,0.14285714285714285,0.21428571428571427,0.7857142857142857,12369.785714285714,11371.785714285714,14.642857142857142,106.5,0.14285714285714285,0.14285714285714285,46.285714285714285,9.071428571428571,72.5,24.642857142857142,5.428571428571429,5.285714285714286,3.5617063492063488
cu xin chao ren,33,18.0,0.5454545454545454,149464.18181818182,11047.545454545454,21550.484848484848,4039.4242424242425,0.15151515151515152,0.09090909090909091,1.606060606060606,12567.545454545454,11611.0,14.272727272727273,187.93939393939394,0.15151515151515152,0.09090909090909091,14.454545454545455,3.6666666666666665,21.484848484848484,30.454545454545453,13.696969696969697,7.0,3.677248677248677
cute miao,30,15.0,0.5,31321.8,1664.4,11111.266666666666,559.2,0.03333333333333333,0.0,0.26666666666666666,7656.033333333334,6858.333333333333,11.933333333333334,37.666666666666664,0.2,0.0,0.13333333333333333,0.16666666666666666,1.0,53.7,22.966666666666665,8.066666666666666,3.2642857142857142
d0 myself ,29,17.0,0.5862068965517241,125874.93103448275,6498.275862068966,19112.58620689655,3313.448275862069,0.13793103448275862,0.06896551724137931,1.103448275862069,10676.586206896553,9735.206896551725,13.827586206896552,174.31034482758622,0.06896551724137931,0.06896551724137931,7.517241379310345,3.2758620689655173,14.517241379310345,12.241379310344827,5.379310344827586,1.896551724137931,2.830368960541374
da gong ren1,21,10.0,0.47619047619047616,40402.57142857143,2757.1428571428573,12123.57142857143,778.1904761904761,0.09523809523809523,0.047619047619047616,0.2857142857142857,8507.42857142857,7955.476190476191,13.0,44.42857142857143,0.0,0.047619047619047616,4.285714285714286,0.6190476190476191,6.0476190476190474,69.71428571428571,35.476190476190474,10.428571428571429,5.093789543789545
daydayup,20,10.0,0.5,143225.15,20904.2,18109.3,2022.3,0.1,0.2,1.05,11335.0,10703.9,13.6,46.35,0.3,0.0,66.6,13.05,104.85,29.65,7.6,6.45,3.606083222333222
deokdam,26,16.0,0.6153846153846154,136430.26923076922,11421.346153846154,17001.96153846154,3925.269230769231,0.15384615384615385,0.07692307692307693,1.4230769230769231,11966.384615384615,11385.192307692309,13.5,183.96153846153845,0.11538461538461539,0.11538461538461539,11.423076923076923,2.576923076923077,18.76923076923077,18.153846153846153,7.653846153846154,3.923076923076923,3.969017094017094
detail king,8,6.0,0.75,149953.375,10663.0,20153.375,2676.375,0.25,0.125,1.75,12818.5,11981.25,14.875,184.0,0.375,0.25,11.75,3.5,18.75,14.0,7.125,2.25,3.317857142857143
down sleep,16,9.0,0.5625,157244.625,22027.3125,16670.5625,2119.1875,0.1875,0.25,1.0625,11376.9375,10580.9375,14.125,61.8125,0.25,0.125,67.8125,12.625,105.5,34.875,10.4375,7.9375,4.685714285714285
ecnahC,23,11.0,0.4782608695652174,50361.95652173913,5068.130434782609,7924.652173913043,916.0,0.08695652173913043,0.043478260869565216,0.30434782608695654,7604.521739130435,6821.086956521739,11.565217391304348,45.95652173913044,0.08695652173913043,0.0,14.695652173913043,2.3043478260869565,22.782608695652176,45.21739130434783,21.91304347826087,7.3478260869565215,4.849534161490683
ehfdkdhsakql,22,12.0,0.5454545454545454,64050.36363636364,3238.7272727272725,9669.90909090909,1202.6818181818182,0.045454545454545456,0.0,0.2727272727272727,8445.727272727272,8030.227272727273,12.5,88.63636363636364,0.09090909090909091,0.045454545454545456,4.5,0.09090909090909091,7.2272727272727275,37.54545454545455,18.772727272727273,5.2272727272727275,3.4689787485242025
elbicnivni,3,1.0,0.3333333333333333,121513.33333333333,9323.333333333334,11591.666666666666,1259.3333333333333,0.0,0.0,1.0,9657.0,8616.666666666666,13.666666666666666,165.66666666666666,0.0,0.0,14.666666666666666,1.6666666666666667,24.0,29.666666666666668,11.0,7.333333333333333,1.6679894179894177
elole,29,18.0,0.6206896551724138,117406.31034482758,5676.724137931034,18483.724137931036,2140.344827586207,0.13793103448275862,0.0,0.6896551724137931,10688.344827586207,10200.344827586207,14.655172413793103,162.6551724137931,0.0,0.06896551724137931,5.275862068965517,2.5172413793103448,11.03448275862069,22.862068965517242,9.655172413793103,3.3793103448275863,2.9159414340448824
epoh on ,29,12.0,0.41379310344827586,116384.13793103448,7447.793103448276,16379.310344827587,3860.103448275862,0.2413793103448276,0.06896551724137931,1.2413793103448276,10112.620689655172,9464.448275862069,13.793103448275861,149.10344827586206,0.0,0.10344827586206896,8.448275862068966,2.5172413793103448,13.724137931034482,20.620689655172413,9.620689655172415,3.310344827586207,3.4699781061850024
eren헌터,22,11.0,0.5,122210.95454545454,8082.772727272727,15993.954545454546,3880.4545454545455,0.3181818181818182,0.0,1.2727272727272727,10648.454545454546,9936.90909090909,14.181818181818182,166.77272727272728,0.045454545454545456,0.18181818181818182,9.0,2.727272727272727,16.09090909090909,18.772727272727273,8.227272727272727,3.227272727272727,3.737479187479188
esortazione,18,12.0,0.6666666666666666,145399.5,18221.833333333332,16526.11111111111,1633.1666666666667,0.16666666666666666,0.16666666666666666,0.8888888888888888,10948.833333333334,9992.444444444445,14.0,32.611111111111114,0.1111111111111111,0.05555555555555555,82.44444444444444,10.666666666666666,121.44444444444444,29.5,7.444444444444445,5.5,5.548941798941799
fA 죽어도 솔랭,18,10.0,0.5555555555555556,131712.88888888888,15759.333333333334,13478.611111111111,792.3333333333334,0.0,0.1111111111111111,0.6666666666666666,9971.055555555555,9255.555555555555,13.555555555555555,45.333333333333336,0.16666666666666666,0.0,65.72222222222223,11.38888888888889,99.55555555555556,30.0,9.055555555555555,6.277777777777778,4.930798059964726
fa prep,21,11.0,0.5238095238095238,144115.7142857143,20674.04761904762,14794.42857142857,1057.4285714285713,0.19047619047619047,0.2857142857142857,1.0476190476190477,10722.57142857143,9661.904761904761,13.80952380952381,40.76190476190476,0.14285714285714285,0.09523809523809523,74.57142857142857,11.523809523809524,116.80952380952381,25.571428571428573,6.619047619047619,5.0,5.965268329554043
fan qie guo,23,11.0,0.4782608695652174,170838.26086956522,22192.956521739132,15850.478260869566,1154.2173913043478,0.17391304347826086,0.21739130434782608,0.9565217391304348,12010.260869565218,10984.652173913044,14.304347826086957,57.04347826086956,0.17391304347826086,0.08695652173913043,82.04347826086956,18.130434782608695,129.82608695652175,22.130434782608695,5.043478260869565,4.434782608695652,6.703571428571428
fat sheep,30,13.0,0.43333333333333335,135615.8,16478.633333333335,17574.033333333333,1906.5,0.13333333333333333,0.16666666666666666,1.1,11067.866666666667,10188.8,13.5,66.76666666666667,0.13333333333333333,0.03333333333333333,51.7,14.533333333333333,87.1,27.033333333333335,8.1,3.8333333333333335,2.931641414141414
feng ge er,10,5.0,0.5,117459.4,17004.6,18099.8,1661.5,0.1,0.1,0.8,9950.7,9113.5,12.4,33.6,0.2,0.1,60.3,11.1,92.1,19.0,4.3,4.7,4.0375
fengche,30,18.0,0.6,133568.86666666667,19060.133333333335,14566.2,1682.6666666666667,0.16666666666666666,0.13333333333333333,1.1333333333333333,10354.033333333333,10089.4,13.133333333333333,40.8,0.2,0.06666666666666667,65.5,13.8,104.36666666666666,28.166666666666668,5.566666666666666,5.566666666666666,3.6309307359307366
fengdeyanse,2,1.0,0.5,97157.5,5162.5,9585.5,686.5,0.0,0.0,0.0,8595.0,7500.0,13.5,151.0,0.0,0.0,0.5,0.0,7.5,19.0,6.0,3.5,1.7291666666666665
flovverdance,25,16.0,0.64,177634.16,13353.96,20334.96,5948.76,0.16,0.08,2.24,13362.96,11984.84,14.44,222.6,0.04,0.12,12.56,4.04,19.72,28.08,10.04,7.68,4.988761904761905
gbzj,31,17.0,0.5483870967741935,113051.48387096774,5925.1612903225805,15376.838709677419,3038.0967741935483,0.12903225806451613,0.03225806451612903,1.1290322580645162,10375.225806451614,9707.967741935483,14.290322580645162,164.90322580645162,0.0,0.06451612903225806,5.838709677419355,1.903225806451613,11.096774193548388,18.419354838709676,7.258064516129032,2.7419354838709675,3.536076199785877
ge ju tai xiao,28,17.0,0.6071428571428571,118184.75,19451.678571428572,12776.964285714286,1440.25,0.17857142857142858,0.14285714285714285,1.3928571428571428,9944.892857142857,8738.42857142857,12.785714285714286,32.67857142857143,0.03571428571428571,0.14285714285714285,57.464285714285715,14.5,96.42857142857143,25.821428571428573,8.25,4.0,5.533089826839827
gkatjrgs,13,5.0,0.38461538461538464,147536.84615384616,11319.384615384615,19925.846153846152,3075.6153846153848,0.38461538461538464,0.0,0.7692307692307693,12312.538461538461,11438.846153846154,13.846153846153847,170.6153846153846,0.07692307692307693,0.23076923076923078,14.615384615384615,3.076923076923077,23.692307692307693,27.384615384615383,8.615384615384615,7.153846153846154,2.3521894771894774
go sleepzz,19,10.0,0.5263157894736842,120055.68421052632,7424.789473684211,17213.157894736843,1652.6315789473683,0.15789473684210525,0.0,0.631578947368421,10502.315789473685,9788.526315789473,14.157894736842104,126.42105263157895,0.05263157894736842,0.05263157894736842,17.473684210526315,3.0526315789473686,28.263157894736842,32.0,13.052631578947368,5.315789473684211,3.196996278575226
guyuefangyuan,27,8.0,0.2962962962962963,122450.33333333333,7826.851851851852,18128.62962962963,3513.8888888888887,0.037037037037037035,0.07407407407407407,1.2592592592592593,10781.925925925925,10291.703703703704,14.518518518518519,159.1851851851852,0.1111111111111111,0.0,6.851851851851852,2.5185185185185186,15.703703703703704,18.333333333333332,8.296296296296296,3.185185185185185,2.1325374214263104
haburu9,19,13.0,0.6842105263157895,123508.78947368421,6289.894736842105,16638.684210526317,3886.6315789473683,0.21052631578947367,0.10526315789473684,1.4210526315789473,10800.105263157895,10062.368421052632,14.473684210526315,175.6315789473684,0.15789473684210525,0.05263157894736842,3.526315789473684,3.789473684210526,9.736842105263158,23.31578947368421,9.736842105263158,3.3684210526315788,4.48796992481203
haichao,24,11.0,0.4583333333333333,79960.25,3306.4583333333335,13584.958333333334,1722.4583333333333,0.125,0.041666666666666664,0.6666666666666666,9125.041666666666,9050.208333333334,12.291666666666666,129.75,0.16666666666666666,0.041666666666666664,0.25,0.4166666666666667,2.4583333333333335,20.0,6.375,4.125,4.364583333333333
hangxiao,24,7.0,0.2916666666666667,100088.125,9857.083333333334,10540.625,525.25,0.125,0.0,0.4166666666666667,8228.583333333334,7372.5,11.333333333333334,30.291666666666668,0.16666666666666666,0.08333333333333333,57.75,11.5,87.79166666666667,15.541666666666666,3.0416666666666665,3.0416666666666665,2.5358555796055793
hao yun bao bei,29,17.0,0.5862068965517241,43471.75862068965,2864.0689655172414,10684.586206896553,609.2413793103449,0.06896551724137931,0.034482758620689655,0.3448275862068966,8811.137931034482,8279.827586206897,12.862068965517242,55.96551724137931,0.06896551724137931,0.034482758620689655,1.5862068965517242,0.1724137931034483,2.4482758620689653,62.06896551724138,29.517241379310345,9.862068965517242,5.914789520824003
happy   game ,20,9.0,0.45,113203.3,7559.1,18998.7,3548.0,0.25,0.1,1.2,10304.4,9134.25,12.15,163.9,0.1,0.15,9.75,2.0,13.3,12.55,3.35,4.35,3.4964305139305147
happy galio,20,12.0,0.6,117177.95,6656.2,16623.2,3272.8,0.3,0.0,0.75,10963.65,10120.5,14.65,165.7,0.1,0.15,8.7,0.25,11.85,17.05,9.7,1.85,5.3151785714285715
happy game 24,5,1.0,0.2,18731.6,305.2,6590.4,248.0,0.2,0.0,0.0,5824.4,5295.0,9.8,29.8,0.0,0.0,0.0,0.0,1.2,48.8,28.8,6.4,1.986904761904762
happygame000,14,11.0,0.7857142857142857,96026.21428571429,4432.0,12554.285714285714,2413.3571428571427,0.14285714285714285,0.0,0.9285714285714286,9953.785714285714,9091.785714285714,13.571428571428571,142.57142857142858,0.07142857142857142,0.14285714285714285,2.4285714285714284,0.8571428571428571,5.5,26.071428571428573,11.0,3.5714285714285716,4.179251700680273
heeseong,1,0.0,0.0,25960.0,1405.0,12524.0,1347.0,0.0,0.0,0.0,7427.0,7625.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,68.0,34.0,7.0,1.5714285714285714
huntiand1,20,11.0,0.55,139518.1,8325.55,21450.7,4298.95,0.1,0.0,1.65,12260.7,11297.6,15.25,187.8,0.1,0.1,5.85,4.0,14.4,20.2,8.6,2.85,2.9330555555555553
hwaljjak,2,2.0,1.0,75358.5,20994.0,12280.5,1908.0,0.5,0.0,2.5,9113.0,7375.0,13.5,17.5,0.0,0.5,30.0,0.0,50.5,45.5,22.0,5.0,10.166666666666666
i ammmmmmm 17,16,11.0,0.6875,160594.875,25004.5625,17351.125,2217.875,0.375,0.3125,1.5625,11805.5,10728.125,14.3125,53.75,0.125,0.0625,71.875,15.375,120.3125,25.125,6.0,3.875,6.220138888888889
i no hope,24,15.0,0.625,136007.20833333334,19944.916666666668,15285.25,2354.3333333333335,0.16666666666666666,0.08333333333333333,1.0,10498.916666666666,9669.0,13.333333333333334,50.833333333333336,0.16666666666666666,0.125,58.041666666666664,13.083333333333334,97.20833333333333,27.791666666666668,8.208333333333334,4.708333333333333,6.34236111111111
ig nugur1,30,13.0,0.43333333333333335,137459.63333333333,5534.533333333334,21739.9,3242.9666666666667,0.1,0.03333333333333333,1.0,11680.066666666668,10876.9,15.2,182.3,0.0,0.06666666666666667,4.533333333333333,0.9333333333333333,8.1,23.833333333333332,9.666666666666666,4.033333333333333,2.079573112073112
jg game zz,21,10.0,0.47619047619047616,23439.809523809523,1376.904761904762,6026.142857142857,657.7142857142857,0.14285714285714285,0.0,0.3333333333333333,6954.238095238095,6177.380952380952,10.857142857142858,37.523809523809526,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.3333333333333333,49.285714285714285,25.761904761904763,7.380952380952381,4.624036281179137
jiangyunsheng,13,3.0,0.23076923076923078,121980.15384615384,6049.692307692308,16494.923076923078,2829.3846153846152,0.07692307692307693,0.15384615384615385,0.6923076923076923,10184.076923076924,10284.692307692309,13.846153846153847,152.3846153846154,0.07692307692307693,0.07692307692307693,11.23076923076923,2.1538461538461537,18.307692307692307,17.615384615384617,8.384615384615385,2.769230769230769,2.4185897435897434
jiaoliu bingqing,19,10.0,0.5263157894736842,102802.21052631579,5626.894736842105,16796.526315789473,2892.8947368421054,0.05263157894736842,0.10526315789473684,1.2105263157894737,9927.842105263158,9385.473684210527,13.736842105263158,156.05263157894737,0.15789473684210525,0.05263157894736842,0.8947368421052632,1.4736842105263157,4.947368421052632,18.0,8.789473684210526,2.5789473684210527,2.805263157894737
jiozz,35,22.0,0.6285714285714286,132719.4,8919.942857142858,19688.314285714285,3770.0285714285715,0.2857142857142857,0.11428571428571428,1.5714285714285714,11873.457142857143,10895.714285714286,13.657142857142857,177.34285714285716,0.08571428571428572,0.08571428571428572,8.714285714285714,3.4571428571428573,15.514285714285714,27.0,9.4,6.371428571428571,4.352561327561329
jkjkjkjkk,29,9.0,0.3103448275862069,137744.55172413794,8376.0,17491.793103448275,3515.0689655172414,0.1724137931034483,0.034482758620689655,1.2413793103448276,11607.51724137931,10730.0,13.793103448275861,189.27586206896552,0.10344827586206896,0.06896551724137931,10.413793103448276,1.6206896551724137,14.482758620689655,16.724137931034484,6.931034482758621,4.724137931034483,3.4710429417325965
juayo,18,9.0,0.5,144404.61111111112,6212.333333333333,20497.666666666668,3361.1666666666665,0.1111111111111111,0.05555555555555555,1.0555555555555556,11286.777777777777,10750.555555555555,15.055555555555555,203.38888888888889,0.05555555555555555,0.05555555555555555,8.0,0.9444444444444444,11.055555555555555,25.88888888888889,8.333333333333334,5.555555555555555,2.1947530864197535
jug gap im sorry,11,5.0,0.45454545454545453,140124.63636363635,20410.090909090908,13140.0,2060.909090909091,0.36363636363636365,0.18181818181818182,1.1818181818181819,10563.636363636364,9866.636363636364,13.636363636363637,67.9090909090909,0.09090909090909091,0.09090909090909091,62.90909090909091,7.363636363636363,95.0909090909091,25.818181818181817,5.090909090909091,5.454545454545454,3.4136363636363636
jug242,27,17.0,0.6296296296296297,135224.5185185185,21597.0,15435.185185185184,2290.5925925925926,0.2222222222222222,0.14814814814814814,1.3333333333333333,11262.296296296296,10191.111111111111,13.62962962962963,41.111111111111114,0.25925925925925924,0.1111111111111111,66.25925925925925,11.407407407407407,105.18518518518519,29.074074074074073,5.925925925925926,6.333333333333333,5.073353909465021
jusaka12,33,16.0,0.48484848484848486,147298.0,10855.484848484848,19123.666666666668,3858.5454545454545,0.3333333333333333,0.12121212121212122,1.5757575757575757,12432.69696969697,11751.969696969696,14.151515151515152,208.54545454545453,0.12121212121212122,0.15151515151515152,12.06060606060606,2.393939393939394,17.757575757575758,26.060606060606062,11.121212121212121,6.0606060606060606,3.434458218549127
kata 1000,6,3.0,0.5,94867.5,3020.5,15747.333333333334,1851.5,0.0,0.16666666666666666,1.0,10526.666666666666,9257.5,13.666666666666666,148.83333333333334,0.16666666666666666,0.0,0.8333333333333334,1.3333333333333333,2.5,13.666666666666666,6.833333333333333,2.0,3.9825396825396826
ke da ya 1hao,15,9.0,0.6,23256.8,2024.0,5775.4,1094.4,0.06666666666666667,0.0,0.06666666666666667,7337.866666666667,6648.333333333333,11.6,35.86666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.7333333333333333,64.46666666666667,36.333333333333336,9.8,3.732222222222222
kekekekekkkaaa,19,9.0,0.47368421052631576,95908.1052631579,4335.315789473684,15157.157894736842,1973.7368421052631,0.10526315789473684,0.0,0.5789473684210527,9432.0,8677.894736842105,12.421052631578947,142.3684210526316,0.0,0.0,6.842105263157895,0.9473684210526315,9.31578947368421,15.0,6.368421052631579,3.0526315789473686,3.504334700387332
kelinn,27,17.0,0.6296296296296297,124750.44444444444,10420.925925925925,16705.555555555555,5178.555555555556,0.37037037037037035,0.1111111111111111,1.8518518518518519,11409.592592592593,10418.703703703704,13.518518518518519,166.85185185185185,0.037037037037037035,0.25925925925925924,6.444444444444445,3.2962962962962963,12.814814814814815,31.40740740740741,12.814814814814815,7.222222222222222,4.348973865640533
kfo,26,14.0,0.5384615384615384,108914.26923076923,7254.2307692307695,16569.884615384617,4720.961538461538,0.15384615384615385,0.038461538461538464,1.6153846153846154,9800.307692307691,9058.884615384615,13.615384615384615,156.46153846153845,0.07692307692307693,0.038461538461538464,2.8461538461538463,0.9230769230769231,5.653846153846154,16.615384615384617,6.6923076923076925,3.1538461538461537,3.376373626373626
kkelin,22,11.0,0.5,142955.77272727274,10528.863636363636,18323.409090909092,4258.818181818182,0.36363636363636365,0.09090909090909091,1.8636363636363635,11810.772727272728,10888.863636363636,13.818181818181818,192.4090909090909,0.3181818181818182,0.18181818181818182,8.863636363636363,2.3636363636363638,13.954545454545455,22.954545454545453,9.545454545454545,5.681818181818182,2.8889069264069263
kkkkk11,12,4.0,0.3333333333333333,111719.83333333333,12383.75,10347.416666666666,727.5833333333334,0.0,0.0,0.3333333333333333,9040.833333333334,8223.333333333334,11.916666666666666,32.416666666666664,0.08333333333333333,0.0,60.333333333333336,11.083333333333334,93.0,22.75,5.75,4.5,5.509259259259259
knightzz,29,13.0,0.4482758620689655,153445.27586206896,8482.655172413793,24527.344827586207,3388.896551724138,0.1724137931034483,0.13793103448275862,1.1379310344827587,12513.379310344828,12123.034482758621,14.758620689655173,186.31034482758622,0.10344827586206896,0.13793103448275862,13.517241379310345,5.275862068965517,22.862068965517242,20.620689655172413,7.931034482758621,3.310344827586207,2.7082375478927205
krats aira,33,15.0,0.45454545454545453,144738.9393939394,9801.484848484848,19557.848484848484,4882.818181818182,0.18181818181818182,0.12121212121212122,2.0,12094.757575757576,11101.212121212122,13.757575757575758,196.57575757575756,0.09090909090909091,0.12121212121212122,10.090909090909092,2.272727272727273,14.151515151515152,16.09090909090909,5.393939393939394,5.151515151515151,3.3400465695920243
kuaiz1zzz,13,7.0,0.5384615384615384,177226.6923076923,12030.384615384615,16229.153846153846,4207.076923076923,0.23076923076923078,0.0,1.3076923076923077,11656.153846153846,10884.076923076924,14.538461538461538,185.0,0.0,0.15384615384615385,3.923076923076923,2.769230769230769,11.307692307692308,19.692307692307693,10.846153846153847,2.0,5.774358974358974
kuyami,6,5.0,0.8333333333333334,128558.16666666667,13914.833333333334,20229.333333333332,6752.833333333333,0.5,0.3333333333333333,2.1666666666666665,11932.166666666666,10663.833333333334,14.5,157.16666666666666,0.16666666666666666,0.5,7.0,4.333333333333333,18.5,15.166666666666666,7.5,1.3333333333333333,4.448412698412699
kzxuiuy,32,16.0,0.5,137508.65625,5907.78125,21733.46875,3331.625,0.21875,0.0625,1.4375,12434.75,12682.15625,14.9375,181.40625,0.03125,0.15625,7.0625,2.71875,13.28125,22.84375,9.5625,3.46875,2.925188266594517
lai zi shen yuan,17,6.0,0.35294117647058826,126789.41176470589,10728.235294117647,20713.352941176472,5217.64705882353,0.11764705882352941,0.23529411764705882,1.7058823529411764,11213.117647058823,10686.470588235294,13.588235294117647,156.58823529411765,0.058823529411764705,0.058823529411764705,6.823529411764706,2.9411764705882355,13.235294117647058,22.176470588235293,8.058823529411764,3.1176470588235294,3.085899231487467
lei lei xiao zhu,17,9.0,0.5294117647058824,135358.76470588235,20483.0,16642.647058823528,1352.0,0.17647058823529413,0.29411764705882354,1.2352941176470589,10681.411764705883,10084.235294117647,12.882352941176471,46.64705882352941,0.17647058823529413,0.0,56.05882352941177,15.058823529411764,98.82352941176471,19.235294117647058,3.9411764705882355,3.3529411764705883,6.187003519356461
lfffff,11,5.0,0.45454545454545453,120640.0,4974.727272727273,19194.454545454544,2904.181818181818,0.18181818181818182,0.0,1.0,11115.181818181818,10122.818181818182,13.545454545454545,179.27272727272728,0.0,0.09090909090909091,5.181818181818182,2.090909090909091,8.363636363636363,15.090909090909092,7.181818181818182,3.6363636363636362,2.6365800865800866
liiiIlIIIlili,32,18.0,0.5625,141365.125,14225.8125,16200.84375,1906.75,0.0625,0.0625,0.75,10748.53125,10016.1875,14.46875,89.8125,0.0625,0.0625,46.84375,10.6875,77.625,37.75,13.75,6.25,5.461492153679653
lineup30min,11,4.0,0.36363636363636365,28999.454545454544,971.6363636363636,8103.363636363636,570.8181818181819,0.09090909090909091,0.0,0.18181818181818182,6450.181818181818,5950.0,10.454545454545455,42.36363636363637,0.0,0.0,0.8181818181818182,0.0,1.5454545454545454,44.36363636363637,25.363636363636363,5.090909090909091,4.433333333333332
lnlnmoa,12,9.0,0.75,39952.083333333336,3177.5833333333335,8223.5,1104.75,0.08333333333333333,0.0,0.6666666666666666,8181.583333333333,7320.833333333333,12.5,50.583333333333336,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.75,55.5,33.5,7.083333333333333,4.75051406926407
lxc0o0,19,10.0,0.5263157894736842,112694.1052631579,8159.8421052631575,14642.368421052632,3872.0526315789475,0.21052631578947367,0.05263157894736842,1.5789473684210527,10417.473684210527,9415.631578947368,14.421052631578947,159.42105263157896,0.0,0.10526315789473684,2.9473684210526314,4.7368421052631575,11.052631578947368,18.473684210526315,10.421052631578947,2.1052631578947367,2.42687969924812
lynlyn eve,25,19.0,0.76,147507.64,25035.4,18800.48,1923.96,0.12,0.16,1.0,11750.08,10836.52,13.72,48.96,0.32,0.12,58.56,17.84,106.48,26.72,5.88,5.48,5.14447619047619
m0wgli,10,3.0,0.3,177644.2,27243.5,18607.7,1059.1,0.0,0.3,1.1,12512.6,11729.0,15.1,39.7,0.0,0.0,81.0,19.0,140.7,43.1,10.2,9.1,3.5419444444444443
midking gyu,6,4.0,0.6666666666666666,97075.33333333333,4509.0,12050.166666666666,2469.3333333333335,0.0,0.0,0.6666666666666666,10136.333333333334,9545.0,13.5,152.83333333333334,0.16666666666666666,0.0,1.0,0.3333333333333333,1.5,24.0,13.666666666666666,2.8333333333333335,5.927777777777777
