championId,count,win,kills,deaths,assists,winRate,kda,totalMinionsKilled,goldEarned
56,256,145,1450,1321,1588,0.56640625,2.299772899318698,164.55078125,10996.80078125
498,255,125,1674,1412,1895,0.49019607843137253,2.5276203966005664,208.04705882352943,12556.486274509803
50,254,132,1576,1544,2535,0.5196850393700787,2.6625647668393784,131.41732283464566,10138.952755905511
82,254,98,1182,1569,1303,0.3858267716535433,1.5838113448056086,164.96850393700788,10222.496062992126
59,244,90,1235,1284,3189,0.36885245901639346,3.445482866043614,27.78688524590164,10200.995901639344
28,244,100,1862,1421,1632,0.4098360655737705,2.458831808585503,20.762295081967213,10475.397540983606
102,218,88,1311,1086,1758,0.4036697247706422,2.8259668508287294,45.19266055045872,11472.688073394496
222,206,117,1381,837,1394,0.5679611650485437,3.315412186379928,207.10194174757282,12631.45145631068
526,205,104,447,1586,2750,0.5073170731707317,2.0157629255989913,32.84390243902439,7594.90243902439
103,204,88,920,896,1658,0.43137254901960786,2.877232142857143,162.98039215686273,9919.666666666666
9,201,111,981,980,2062,0.5522388059701493,3.1051020408163263,33.08955223880597,10691.069651741294
518,197,101,829,956,1339,0.5126903553299492,2.2677824267782425,159.75634517766497,9793.573604060914
99,173,90,466,851,2115,0.5202312138728323,3.0329024676850764,52.69942196531792,8251.8612716763
240,169,81,995,901,1382,0.47928994082840237,2.6381798002219754,161.62130177514794,11380.242603550296
72,168,85,648,609,1926,0.5059523809523809,4.226600985221675,24.43452380952381,9677.535714285714
16,161,74,150,718,1970,0.45962732919254656,2.9526462395543174,28.63975155279503,6742.807453416149
74,160,101,668,784,1313,0.63125,2.5267857142857144,152.59375,10628.45625
10,155,70,756,948,1097,0.45161290322580644,1.9546413502109705,182.06451612903226,11703.8
14,153,84,455,728,1120,0.5490196078431373,2.1634615384615383,149.48366013071896,9167.261437908497
32,152,67,735,867,1467,0.4407894736842105,2.5397923875432524,34.61842105263158,10357.157894736842
1,149,69,519,831,1507,0.46308724832214765,2.438026474127557,59.83221476510067,8192.241610738254
63,138,71,688,1096,1427,0.5144927536231884,1.9297445255474452,37.710144927536234,9103.847826086956
110,137,48,976,828,1053,0.35036496350364965,2.4504830917874396,205.32846715328466,12914.992700729927
92,109,45,566,573,464,0.41284403669724773,1.7975567190226875,179.27522935779817,11085.08256880734
131,104,53,651,648,797,0.5096153846153846,2.234567901234568,148.45192307692307,11543.807692307691
101,103,58,559,461,1105,0.5631067961165048,3.6095444685466376,133.32038834951456,10715.116504854368
48,95,56,327,433,1098,0.5894736842105263,3.2909930715935336,30.768421052631577,8588.968421052632
127,90,46,338,489,783,0.5111111111111111,2.2924335378323106,166.65555555555557,9854.0
115,89,45,452,425,693,0.5056179775280899,2.6941176470588237,208.30337078651687,12476.651685393259
150,85,49,398,456,658,0.5764705882352941,2.3157894736842106,178.12941176470588,11697.470588235294
90,73,42,288,344,688,0.5753424657534246,2.8372093023255816,187.7945205479452,11068.013698630137
23,71,36,332,325,276,0.5070422535211268,1.8707692307692307,170.71830985915494,10745.985915492958
77,70,22,238,489,546,0.3142857142857143,1.6032719836400817,75.5,9498.771428571428
136,65,32,352,306,560,0.49230769230769234,2.980392156862745,157.1076923076923,10193.923076923076
267,62,35,111,270,741,0.5645161290322581,3.1555555555555554,12.935483870967742,6445.274193548387
31,57,28,294,250,384,0.49122807017543857,2.712,149.31578947368422,10289.754385964912
15,51,18,283,247,371,0.35294117647058826,2.6477732793522266,221.7058823529412,12628.70588235294
33,49,20,96,229,348,0.40816326530612246,1.9388646288209608,46.61224489795919,6539.244897959184
42,47,15,267,274,287,0.3191489361702128,2.021897810218978,169.2340425531915,11237.617021276596
37,44,27,92,227,603,0.6136363636363636,3.0616740088105727,22.795454545454547,7718.25
26,42,15,108,187,404,0.35714285714285715,2.7379679144385025,74.16666666666667,7766.214285714285
254,39,21,280,190,298,0.5384615384615384,3.042105263157895,47.717948717948715,11326.48717948718
96,37,14,221,238,231,0.3783783783783784,1.8991596638655461,201.7027027027027,12183.297297297297
19,35,20,260,161,245,0.5714285714285714,3.1366459627329193,26.485714285714284,10386.171428571428
143,30,16,62,203,341,0.5333333333333333,1.9852216748768472,34.06666666666667,8170.1
75,30,12,129,192,141,0.4,1.40625,184.4,10708.166666666666
161,28,7,82,179,161,0.25,1.3575418994413408,80.07142857142857,7615.428571428572
86,18,11,86,80,76,0.6111111111111112,2.025,153.05555555555554,9674.944444444445
83,17,8,46,53,88,0.47058823529411764,2.5283018867924527,198.35294117647058,10473.235294117647
45,15,6,74,64,96,0.4,2.65625,172.06666666666666,10387.466666666667
36,13,3,50,71,57,0.23076923076923078,1.5070422535211268,84.46153846153847,8048.846153846154
11,12,2,43,58,26,0.16666666666666666,1.1896551724137931,23.916666666666668,6711.333333333333
17,8,1,4,28,12,0.125,0.5714285714285714,62.125,3716.75
